District Name,Zone,Geographical Region,Development Region,Measure Names,Unit,Measure Values
Okhaldhunga,Sagarmatha,Hill,Eastern,Average per capita consumption (NR),12031,34774.705
Okhaldhunga,Sagarmatha,Hill,Eastern,Average per capita consumption (NR),12022,36198.528
Okhaldhunga,Sagarmatha,Hill,Eastern,Average per capita consumption (NR),12021,25290.646
Okhaldhunga,Sagarmatha,Hill,Eastern,Average per capita consumption (NR),12012,29539.028
Okhaldhunga,Sagarmatha,Hill,Eastern,Average per capita consumption (NR),12011,28876.934
Palpa,Lumbini,Hill,Western,Number of poor,47141,1960.9356
Palpa,Lumbini,Hill,Western,Number of poor,47132,2040.6672
Palpa,Lumbini,Hill,Western,Number of poor,47131,1911.9221
Palpa,Lumbini,Hill,Western,Number of poor,47122,847.9308
Palpa,Lumbini,Hill,Western,Number of poor,47121,1766.0384
Palpa,Lumbini,Hill,Western,Number of poor,47113,627.5528
Palpa,Lumbini,Hill,Western,Number of poor,47112,1633.464
Palpa,Lumbini,Hill,Western,Number of poor,47111,1354.1632
Palpa,Lumbini,Hill,Western,Number of poor,47102,1095.5628
Palpa,Lumbini,Hill,Western,Number of poor,47101,799.426
Palpa,Lumbini,Hill,Western,Number of poor,47092,286.3168
Palpa,Lumbini,Hill,Western,Number of poor,47091,881.928
Palpa,Lumbini,Hill,Western,Number of poor,47083,526.097
Palpa,Lumbini,Hill,Western,Number of poor,47082,591.6702
Palpa,Lumbini,Hill,Western,Number of poor,47081,2705.1308
Palpa,Lumbini,Hill,Western,Number of poor,47073,295.2096
Palpa,Lumbini,Hill,Western,Number of poor,47072,1281.6504
Palpa,Lumbini,Hill,Western,Number of poor,47071,1428.7968
Palpa,Lumbini,Hill,Western,Number of poor,47064,1505.4175
Palpa,Lumbini,Hill,Western,Number of poor,47063,1866.7775
Palpa,Lumbini,Hill,Western,Number of poor,47062,1292.76
Palpa,Lumbini,Hill,Western,Number of poor,47061,1816.8188
Palpa,Lumbini,Hill,Western,Number of poor,47053,594.6448
Palpa,Lumbini,Hill,Western,Number of poor,47052,1977.76
Palpa,Lumbini,Hill,Western,Number of poor,47051,749.1116
Palpa,Lumbini,Hill,Western,Number of poor,47044,552.5576
Palpa,Lumbini,Hill,Western,Number of poor,47043,1583.4372
Palpa,Lumbini,Hill,Western,Number of poor,47042,2870.7708
Palpa,Lumbini,Hill,Western,Number of poor,47041,524.238
Palpa,Lumbini,Hill,Western,Number of poor,47033,745.9191
Palpa,Lumbini,Hill,Western,Number of poor,47032,2471.9485
Palpa,Lumbini,Hill,Western,Number of poor,47031,2195.3654
Palpa,Lumbini,Hill,Western,Number of poor,47023,1496.9184
Palpa,Lumbini,Hill,Western,Number of poor,47022,1995.768
Palpa,Lumbini,Hill,Western,Number of poor,47021,4113.366
Palpa,Lumbini,Hill,Western,Number of poor,47013,1043.9208
Palpa,Lumbini,Hill,Western,Number of poor,47012,3135.7296
Palpa,Lumbini,Hill,Western,Number of poor,47011,2091.0985
Palpa,Lumbini,Hill,Western,Severity of poverty,47141,0.004
Palpa,Lumbini,Hill,Western,Severity of poverty,47132,0.0249
Palpa,Lumbini,Hill,Western,Severity of poverty,47131,0.0315
Palpa,Lumbini,Hill,Western,Severity of poverty,47122,0.015
Palpa,Lumbini,Hill,Western,Severity of poverty,47121,0.0293
Palpa,Lumbini,Hill,Western,Severity of poverty,47113,0.0181
Palpa,Lumbini,Hill,Western,Severity of poverty,47112,0.019
Palpa,Lumbini,Hill,Western,Severity of poverty,47111,0.0202
Palpa,Lumbini,Hill,Western,Severity of poverty,47102,0.017
Palpa,Lumbini,Hill,Western,Severity of poverty,47101,0.0059
Palpa,Lumbini,Hill,Western,Severity of poverty,47092,0.0077
Palpa,Lumbini,Hill,Western,Severity of poverty,47091,0.0079
Palpa,Lumbini,Hill,Western,Severity of poverty,47083,0.0111
Palpa,Lumbini,Hill,Western,Severity of poverty,47082,0.0061
Palpa,Lumbini,Hill,Western,Severity of poverty,47081,0.0192
Palpa,Lumbini,Hill,Western,Severity of poverty,47073,0.0097
Palpa,Lumbini,Hill,Western,Severity of poverty,47072,0.012
Palpa,Lumbini,Hill,Western,Severity of poverty,47071,0.0065
Palpa,Lumbini,Hill,Western,Severity of poverty,47064,0.0405
Palpa,Lumbini,Hill,Western,Severity of poverty,47063,0.0213
Palpa,Lumbini,Hill,Western,Severity of poverty,47062,0.0253
Palpa,Lumbini,Hill,Western,Severity of poverty,47061,0.0402
Palpa,Lumbini,Hill,Western,Severity of poverty,47053,0.0125
Palpa,Lumbini,Hill,Western,Severity of poverty,47052,0.0229
Palpa,Lumbini,Hill,Western,Severity of poverty,47051,0.0124
Palpa,Lumbini,Hill,Western,Severity of poverty,47044,0.018000000000000002
Palpa,Lumbini,Hill,Western,Severity of poverty,47043,0.0427
Palpa,Lumbini,Hill,Western,Severity of poverty,47042,0.0329
Palpa,Lumbini,Hill,Western,Severity of poverty,47041,0.0291
Palpa,Lumbini,Hill,Western,Severity of poverty,47033,0.0124
Palpa,Lumbini,Hill,Western,Severity of poverty,47032,0.0359
Palpa,Lumbini,Hill,Western,Severity of poverty,47031,0.0213
Palpa,Lumbini,Hill,Western,Severity of poverty,47023,0.0218
Palpa,Lumbini,Hill,Western,Severity of poverty,47022,0.0071
Palpa,Lumbini,Hill,Western,Severity of poverty,47021,0.0354
Palpa,Lumbini,Hill,Western,Severity of poverty,47013,0.0326
Palpa,Lumbini,Hill,Western,Severity of poverty,47012,0.0429
Palpa,Lumbini,Hill,Western,Severity of poverty,47011,0.0251
Palpa,Lumbini,Hill,Western,Poverty gap,47141,0.0131
Palpa,Lumbini,Hill,Western,Poverty gap,47132,0.0711
Palpa,Lumbini,Hill,Western,Poverty gap,47131,0.0871
Palpa,Lumbini,Hill,Western,Poverty gap,47122,0.0445
Palpa,Lumbini,Hill,Western,Poverty gap,47121,0.0805
Palpa,Lumbini,Hill,Western,Poverty gap,47113,0.0527
Palpa,Lumbini,Hill,Western,Poverty gap,47112,0.0546
Palpa,Lumbini,Hill,Western,Poverty gap,47111,0.0585
Palpa,Lumbini,Hill,Western,Poverty gap,47102,0.0497
Palpa,Lumbini,Hill,Western,Poverty gap,47101,0.0193
Palpa,Lumbini,Hill,Western,Poverty gap,47092,0.0246
Palpa,Lumbini,Hill,Western,Poverty gap,47091,0.0257
Palpa,Lumbini,Hill,Western,Poverty gap,47083,0.035
Palpa,Lumbini,Hill,Western,Poverty gap,47082,0.0192
Palpa,Lumbini,Hill,Western,Poverty gap,47081,0.0553
Palpa,Lumbini,Hill,Western,Poverty gap,47073,0.0291
Palpa,Lumbini,Hill,Western,Poverty gap,47072,0.0366
Palpa,Lumbini,Hill,Western,Poverty gap,47071,0.0215
Palpa,Lumbini,Hill,Western,Poverty gap,47064,0.1054
Palpa,Lumbini,Hill,Western,Poverty gap,47063,0.0591
Palpa,Lumbini,Hill,Western,Poverty gap,47062,0.0701
Palpa,Lumbini,Hill,Western,Poverty gap,47061,0.1064
Palpa,Lumbini,Hill,Western,Poverty gap,47053,0.0372
Palpa,Lumbini,Hill,Western,Poverty gap,47052,0.0641
Palpa,Lumbini,Hill,Western,Poverty gap,47051,0.0384
Palpa,Lumbini,Hill,Western,Poverty gap,47044,0.0519
Palpa,Lumbini,Hill,Western,Poverty gap,47043,0.1127
Palpa,Lumbini,Hill,Western,Poverty gap,47042,0.0882
Palpa,Lumbini,Hill,Western,Poverty gap,47041,0.0789
Palpa,Lumbini,Hill,Western,Poverty gap,47033,0.0365
Palpa,Lumbini,Hill,Western,Poverty gap,47032,0.0949
Palpa,Lumbini,Hill,Western,Poverty gap,47031,0.0596
Palpa,Lumbini,Hill,Western,Poverty gap,47023,0.061
Palpa,Lumbini,Hill,Western,Poverty gap,47022,0.0221
Palpa,Lumbini,Hill,Western,Poverty gap,47021,0.0948
Palpa,Lumbini,Hill,Western,Poverty gap,47013,0.08900000000000001
Palpa,Lumbini,Hill,Western,Poverty gap,47012,0.1123
Palpa,Lumbini,Hill,Western,Poverty gap,47011,0.071
Palpa,Lumbini,Hill,Western,Percent of poor,47141,6.74
Palpa,Lumbini,Hill,Western,Percent of poor,47132,29.73
Palpa,Lumbini,Hill,Western,Percent of poor,47131,34.87
Palpa,Lumbini,Hill,Western,Percent of poor,47122,19.83
Palpa,Lumbini,Hill,Western,Percent of poor,47121,32.18
Palpa,Lumbini,Hill,Western,Percent of poor,47113,22.87
Palpa,Lumbini,Hill,Western,Percent of poor,47112,23.52
Palpa,Lumbini,Hill,Western,Percent of poor,47111,25.04
Palpa,Lumbini,Hill,Western,Percent of poor,47102,21.66
Palpa,Lumbini,Hill,Western,Percent of poor,47101,9.85
Palpa,Lumbini,Hill,Western,Percent of poor,47092,12.32
Palpa,Lumbini,Hill,Western,Percent of poor,47091,12.96
Palpa,Lumbini,Hill,Western,Percent of poor,47083,16.9
Palpa,Lumbini,Hill,Western,Percent of poor,47082,9.42
Palpa,Lumbini,Hill,Western,Percent of poor,47081,23.48
Palpa,Lumbini,Hill,Western,Percent of poor,47073,13.37
Palpa,Lumbini,Hill,Western,Percent of poor,47072,16.98
Palpa,Lumbini,Hill,Western,Percent of poor,47071,11.04
Palpa,Lumbini,Hill,Western,Percent of poor,47064,38.95
Palpa,Lumbini,Hill,Western,Percent of poor,47063,24.01
Palpa,Lumbini,Hill,Western,Percent of poor,47062,28.5
Palpa,Lumbini,Hill,Western,Percent of poor,47061,39.86
Palpa,Lumbini,Hill,Western,Percent of poor,47053,16.76
Palpa,Lumbini,Hill,Western,Percent of poor,47052,26.3
Palpa,Lumbini,Hill,Western,Percent of poor,47051,17.96
Palpa,Lumbini,Hill,Western,Percent of poor,47044,22.12
Palpa,Lumbini,Hill,Western,Percent of poor,47043,42.18
Palpa,Lumbini,Hill,Western,Percent of poor,47042,34.03
Palpa,Lumbini,Hill,Western,Percent of poor,47041,31.02
Palpa,Lumbini,Hill,Western,Percent of poor,47033,16.29
Palpa,Lumbini,Hill,Western,Percent of poor,47032,36.05
Palpa,Lumbini,Hill,Western,Percent of poor,47031,24.62
Palpa,Lumbini,Hill,Western,Percent of poor,47023,25.32
Palpa,Lumbini,Hill,Western,Percent of poor,47022,10.46
Palpa,Lumbini,Hill,Western,Percent of poor,47021,36.35
Palpa,Lumbini,Hill,Western,Percent of poor,47013,35.22
Palpa,Lumbini,Hill,Western,Percent of poor,47012,41.61
Palpa,Lumbini,Hill,Western,Percent of poor,47011,29.39
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47141,48353.695
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47132,27818.62
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47131,25922.093
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47122,32802.031
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47121,27222.878
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47113,31375.506
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47112,30522.184
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47111,29834.849
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47102,31816.863
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47101,39758.942
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47092,37087.571
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47091,36534.68700000001
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47083,33850.394
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47082,42992.953
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47081,31985.926
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47073,37267.786
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47072,34336.707
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47071,38402.817
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47064,25202.632
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47063,33126.547999999995
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47062,29017.489
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47061,24852.361
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47053,36176.27
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47052,30185.934
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47051,33699.947
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47044,32441.441000000006
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47043,23790.102000000006
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47042,26995.488
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47041,27923.044
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47033,35527.712
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47032,26023.909
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47031,31330.826
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47023,30361.608
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47022,42141.497
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47021,25987.075
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47013,25696.621
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47012,24146.652
Palpa,Lumbini,Hill,Western,Average per capita consumption (NR),47011,28264.72
Panchthar,Mechi,Hill,Eastern,Number of poor,2113,497.3245
Panchthar,Mechi,Hill,Eastern,Number of poor,2112,316.9719
Panchthar,Mechi,Hill,Eastern,Number of poor,2111,416.208
Panchthar,Mechi,Hill,Eastern,Number of poor,2103,964.104
Panchthar,Mechi,Hill,Eastern,Number of poor,2102,239.4
Panchthar,Mechi,Hill,Eastern,Number of poor,2101,478.8288
Panchthar,Mechi,Hill,Eastern,Number of poor,2092,1305.5051
Panchthar,Mechi,Hill,Eastern,Number of poor,2091,1147.33
Panchthar,Mechi,Hill,Eastern,Number of poor,2084,589.6704
Panchthar,Mechi,Hill,Eastern,Number of poor,2083,565.8703
Panchthar,Mechi,Hill,Eastern,Number of poor,2082,924.7175
Panchthar,Mechi,Hill,Eastern,Number of poor,2081,533.1248
Panchthar,Mechi,Hill,Eastern,Number of poor,2072,802.794
Panchthar,Mechi,Hill,Eastern,Number of poor,2071,1419.5471
Panchthar,Mechi,Hill,Eastern,Number of poor,2062,1141.5936
Panchthar,Mechi,Hill,Eastern,Number of poor,2061,882.265
Panchthar,Mechi,Hill,Eastern,Number of poor,2053,459.9315
Panchthar,Mechi,Hill,Eastern,Number of poor,2052,321.9846
Panchthar,Mechi,Hill,Eastern,Number of poor,2051,1035.3286
Panchthar,Mechi,Hill,Eastern,Number of poor,2043,617.3475
Panchthar,Mechi,Hill,Eastern,Number of poor,2042,735.6352
Panchthar,Mechi,Hill,Eastern,Number of poor,2041,565.554
Panchthar,Mechi,Hill,Eastern,Number of poor,2032,957.7596
Panchthar,Mechi,Hill,Eastern,Number of poor,2031,983.8284
Panchthar,Mechi,Hill,Eastern,Number of poor,2022,1339.9875
Panchthar,Mechi,Hill,Eastern,Number of poor,2021,1197.2728
Panchthar,Mechi,Hill,Eastern,Number of poor,2012,341.91
Panchthar,Mechi,Hill,Eastern,Number of poor,2011,939.5728
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2113,0.0048
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2112,0.0032
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2111,0.0054
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2103,0.0085
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2102,0.0021
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2101,0.0057
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2092,0.008
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2091,0.0096
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2084,0.0059
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2083,0.008
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2082,0.0087
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2081,0.0059
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2072,0.0041
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2071,0.0049
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2062,0.0067
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2061,0.006
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2053,0.0023
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2052,0.0006
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2051,0.0068
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2043,0.0042
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2042,0.0047
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2041,0.004
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2032,0.0042
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2031,0.0038
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2022,0.0059
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2021,0.0044
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2012,0.0027
Panchthar,Mechi,Hill,Eastern,Severity of poverty,2011,0.0041
Panchthar,Mechi,Hill,Eastern,Poverty gap,2113,0.0186
Panchthar,Mechi,Hill,Eastern,Poverty gap,2112,0.013
Panchthar,Mechi,Hill,Eastern,Poverty gap,2111,0.022
Panchthar,Mechi,Hill,Eastern,Poverty gap,2103,0.0311
Panchthar,Mechi,Hill,Eastern,Poverty gap,2102,0.0087
Panchthar,Mechi,Hill,Eastern,Poverty gap,2101,0.0219
Panchthar,Mechi,Hill,Eastern,Poverty gap,2092,0.0298
Panchthar,Mechi,Hill,Eastern,Poverty gap,2091,0.0355
Panchthar,Mechi,Hill,Eastern,Poverty gap,2084,0.0231
Panchthar,Mechi,Hill,Eastern,Poverty gap,2083,0.0303
Panchthar,Mechi,Hill,Eastern,Poverty gap,2082,0.0325
Panchthar,Mechi,Hill,Eastern,Poverty gap,2081,0.0233
Panchthar,Mechi,Hill,Eastern,Poverty gap,2072,0.0163
Panchthar,Mechi,Hill,Eastern,Poverty gap,2071,0.0193
Panchthar,Mechi,Hill,Eastern,Poverty gap,2062,0.0254
Panchthar,Mechi,Hill,Eastern,Poverty gap,2061,0.0233
Panchthar,Mechi,Hill,Eastern,Poverty gap,2053,0.0095
Panchthar,Mechi,Hill,Eastern,Poverty gap,2052,0.0025
Panchthar,Mechi,Hill,Eastern,Poverty gap,2051,0.0257
Panchthar,Mechi,Hill,Eastern,Poverty gap,2043,0.0168
Panchthar,Mechi,Hill,Eastern,Poverty gap,2042,0.0181
Panchthar,Mechi,Hill,Eastern,Poverty gap,2041,0.0163
Panchthar,Mechi,Hill,Eastern,Poverty gap,2032,0.0168
Panchthar,Mechi,Hill,Eastern,Poverty gap,2031,0.0154
Panchthar,Mechi,Hill,Eastern,Poverty gap,2022,0.0228
Panchthar,Mechi,Hill,Eastern,Poverty gap,2021,0.018000000000000002
Panchthar,Mechi,Hill,Eastern,Poverty gap,2012,0.0111
Panchthar,Mechi,Hill,Eastern,Poverty gap,2011,0.0161
Panchthar,Mechi,Hill,Eastern,Percent of poor,2113,11.29
Panchthar,Mechi,Hill,Eastern,Percent of poor,2112,8.37
Panchthar,Mechi,Hill,Eastern,Percent of poor,2111,13.92
Panchthar,Mechi,Hill,Eastern,Percent of poor,2103,17.34
Panchthar,Mechi,Hill,Eastern,Percent of poor,2102,5.7
Panchthar,Mechi,Hill,Eastern,Percent of poor,2101,13.04
Panchthar,Mechi,Hill,Eastern,Percent of poor,2092,17.09
Panchthar,Mechi,Hill,Eastern,Percent of poor,2091,19.85
Panchthar,Mechi,Hill,Eastern,Percent of poor,2084,13.96
Panchthar,Mechi,Hill,Eastern,Percent of poor,2083,17.59
Panchthar,Mechi,Hill,Eastern,Percent of poor,2082,18.55
Panchthar,Mechi,Hill,Eastern,Percent of poor,2081,14.44
Panchthar,Mechi,Hill,Eastern,Percent of poor,2072,10.05
Panchthar,Mechi,Hill,Eastern,Percent of poor,2071,11.89
Panchthar,Mechi,Hill,Eastern,Percent of poor,2062,14.88
Panchthar,Mechi,Hill,Eastern,Percent of poor,2061,14.06
Panchthar,Mechi,Hill,Eastern,Percent of poor,2053,6.51
Panchthar,Mechi,Hill,Eastern,Percent of poor,2052,1.86
Panchthar,Mechi,Hill,Eastern,Percent of poor,2051,15.02
Panchthar,Mechi,Hill,Eastern,Percent of poor,2043,10.69
Panchthar,Mechi,Hill,Eastern,Percent of poor,2042,10.96
Panchthar,Mechi,Hill,Eastern,Percent of poor,2041,10.45
Panchthar,Mechi,Hill,Eastern,Percent of poor,2032,10.59
Panchthar,Mechi,Hill,Eastern,Percent of poor,2031,9.98
Panchthar,Mechi,Hill,Eastern,Percent of poor,2022,13.85
Panchthar,Mechi,Hill,Eastern,Percent of poor,2021,11.42
Panchthar,Mechi,Hill,Eastern,Percent of poor,2012,7.25
Panchthar,Mechi,Hill,Eastern,Percent of poor,2011,9.97
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2113,36608.878
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2112,38928.449
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2111,32345.844
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2103,32188.976
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2102,43123.317
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2101,34747.785
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2092,31844.792
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2091,30392.763
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2084,34251.037000000004
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2083,31082.528
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2082,30805.248
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2081,32041.76
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2072,37171.217
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2071,35566.546
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2062,33430.562999999995
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2061,33516.089
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2053,39080.927
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2052,59837.795
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2051,33445.821
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2043,35643.281
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2042,36096.631
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2041,35134.223
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2032,35170.989
Panchthar,Mechi,Hill,Eastern,Average per capita consumption (NR),2031,36028.061
